group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,PDGFB,-6.203244,-1.1439884,5.531092010307951e-10,8.863929503698639e-10,0.03338294705507123,0.09229909935069469
1,TIE1,-6.228488,-0.9542896,4.709584797964708e-10,7.559526160456995e-10,0.04295130767595152,0.10312085456957341
1,HCAR2/3,-6.2329364,-0.51473904,4.5777215071190046e-10,7.359680879612547e-10,0.08143738039549224,0.14797877539621587
1,CD93,-6.2331023,-0.73235273,4.5728748308572823e-10,7.359680879612547e-10,0.057197533489262174,0.11949312294910285
1,TGFB3,-6.238343,-0.75045574,4.4223149401808116e-10,7.132766032549697e-10,0.05422071018498831,0.11624659638343922
1,PPARA,-6.2520213,-0.9400234,4.051739933617598e-10,6.54562186367948e-10,0.04061237507973634,0.100886685750192
1,RAMP2,-6.2567935,-0.98420715,3.929734156207041e-10,6.358793133021102e-10,0.042313416967892835,0.10273685680374223
1,AR,-6.258809,-0.7408284,3.879279364055272e-10,6.28732473914955e-10,0.057622793961301294,0.11984221182713119
1,MEG3,-6.272458,-0.83160603,3.5539264419359795e-10,5.769361107038928e-10,0.05039336593663619,0.1117782587446764
1,KRT14,-6.278905,-1.080496,3.409657243913365e-10,5.544158120184334e-10,0.03614714012332554,0.0961390770090065
1,CCL13,-6.281251,-1.1250478,3.3585929076948746e-10,5.470021022304356e-10,0.034871358707208165,0.0946379948334846
1,SQLE,-6.298441,-1.3731841,3.006539453374659e-10,4.90463206097008e-10,0.024877737614288752,0.08388605739021154
1,CHEK1,-6.301879,-0.97228545,2.9405913222005905e-10,4.804887781373514e-10,0.04146289602381459,0.10221322348669971
1,HCST,-6.3025055,-0.78816843,2.928721176114329e-10,4.793324347159295e-10,0.054433340421007864,0.11680513858828458
1,TNFSF8,-6.3279333,-0.8874559,2.484668356424438e-10,4.0732268138105547e-10,0.04826706357644057,0.10975354325211199
1,DMBT1,-6.3300667,-0.9183391,2.4505536562869703e-10,4.0238976293710516e-10,0.04592813098022539,0.10730992110591357
1,NANOG,-6.342546,-0.94015634,2.2599885557462395e-10,3.717086440372105e-10,0.042313416967892835,0.10364448788661593
1,UBE2C,-6.348207,-1.1443423,2.178388515202092e-10,3.588778443496033e-10,0.03338294705507123,0.09376527263841374
1,RUNX3,-6.3494043,-0.8041861,2.161505654926144e-10,3.5668410147296105e-10,0.05485860089304699,0.11767786078335545
1,ADGRG6,-6.359135,-1.1528629,2.0289257917838016e-10,3.3535963500558703e-10,0.032745056347012545,0.09310200377015988
1,GPBAR1,-6.3606305,-0.8149423,2.0092700228199757e-10,3.3266059980463173e-10,0.05166914735275356,0.11439642532988899
1,TNFSF12,-6.366028,-0.93362516,1.9398620081495984e-10,3.2170182556378087e-10,0.04401445885604933,0.10570411226698317
1,CXCL14,-6.3689613,-0.7733134,1.9031251796692927e-10,3.1613375077563e-10,0.056134382309164364,0.11931857851008867
1,NLRP1,-6.372229,-1.0580158,1.8630030774886188e-10,3.099838731262261e-10,0.03933659366361897,0.10036305243314948
1,WNT3,-6.3841476,-0.75382197,1.7235455205281062e-10,2.8725758675468437e-10,0.056134382309164364,0.11959784961251134
